20240118	16:43:52	3fc8a15b-c9e0-4f5c-90f3-bbbdfcfb8ab4	GET	undefined	/
20240118	16:43:52	3f43f086-e061-4b85-9901-428eddd04578	GET	undefined	/css/style.css
20240118	16:43:59	8829161a-0c36-4fa8-b77e-777354e036c8	GET	undefined	/s
20240118	16:43:59	05311825-2f30-493d-9bad-849ffd009766	GET	undefined	/css/style.css
20240118	17:29:41	da69cba0-d198-445b-96d7-16cae8c8ad37	GET	undefined	/s
20240118	17:29:41	f5a0d1a8-6a59-4527-a103-dd1d6075f5bf	GET	undefined	/css/style.css
20240118	17:31:55	7988d9eb-e729-463c-893d-45aad3fa87b8	OPTIONS	https://www.google.com	/
20240118	17:31:55	f8043bb4-e49a-4c6a-8621-e4f8579f0779	GET	https://www.google.com	/
20240118	17:32:29	9a0c57dc-2983-4ac6-b114-2238dc2e8d0f	OPTIONS	https://www.google.com	/
20240118	17:32:29	1ee79643-f92b-4e73-ac9b-8541ed35d2b7	GET	https://www.google.com	/
20240118	17:40:17	3421555e-7789-4f4c-aac5-317044bfe2b9	GET	undefined	/
20240118	17:40:18	ff47710b-8aa7-4e09-b856-f2544f139a7f	GET	undefined	/css/style.css
20240118	17:40:26	adc41247-f32a-4ad4-8f54-b6e20ae81e24	GET	null	/
20240120	17:24:59	77a6a0bd-5cbe-47ea-90e1-dfede00d2d16	GET	http://localhost:3000	/users
20240123	18:10:50	23c196f1-f303-4cbf-b412-a405f082d993	GET	http://localhost:3000	/notes
20240123	18:10:50	c6e6f5b0-4c84-447f-8d93-74cd2761bfe2	GET	http://localhost:3000	/users
20240123	18:11:09	5587f988-c1e1-4c22-89ba-d02af7daeba5	OPTIONS	http://localhost:3000	/users
20240123	18:11:09	a70ad5f2-620c-403d-8985-881c1cf54de1	POST	http://localhost:3000	/users
20240123	18:11:09	57a15468-69d5-402b-80f9-d4399166d2f4	GET	http://localhost:3000	/users
20240123	18:11:26	23c6bd99-c948-47cd-8028-8c7aa9634eb7	OPTIONS	http://localhost:3000	/users
20240123	18:11:26	545cfa8c-1b69-4e28-987e-57481017cdc2	POST	http://localhost:3000	/users
20240123	18:11:26	16361ddf-081c-4173-bba9-587cf3519c73	GET	http://localhost:3000	/users
20240123	18:12:06	0c2c53de-567a-4956-9759-4271d0209c49	GET	undefined	/
20240123	18:13:52	8625d615-a334-420b-a7d3-03ed484a4623	GET	undefined	/user
20240123	18:13:56	74784986-e400-4366-85c6-03034d612961	GET	undefined	/user
20240123	18:14:22	73913c09-3ede-4395-822c-67f2a412957a	GET	undefined	/users
20240123	18:14:48	df1af0cc-129f-4426-9422-06f76095ea19	GET	undefined	/users
20240123	18:16:12	ee3b080b-9648-48ad-a0b7-d70fde0cf3e7	OPTIONS	http://localhost:3000	/users
20240123	18:16:12	20988971-fea4-4afe-b951-4a2d0cc6d317	POST	http://localhost:3000	/users
20240123	18:16:12	4a0bc8c2-2b0e-48cd-90f6-7f1ef7c170fd	GET	http://localhost:3000	/users
20240123	18:16:25	d3596078-c7f0-48c4-9218-eaf6a89ddb6d	GET	undefined	/users
20240123	18:21:41	a29bade3-d87d-4553-91b6-23d3ca30f9de	GET	http://localhost:3000	/notes
20240123	18:21:41	f3a436d6-887f-420b-b7e0-44a23721b968	GET	http://localhost:3000	/users
20240123	18:21:52	a488ccff-b8e0-4f14-a958-41a8d940da86	OPTIONS	http://localhost:3000	/users
20240123	18:21:52	af1dcd1f-6a0f-44df-8555-aacb2ff62fa5	POST	http://localhost:3000	/users
20240123	18:21:52	67c19199-965a-43a7-8e8c-58be56e52b3f	GET	http://localhost:3000	/users
20240123	18:22:17	183b1af2-caac-44f2-a4d5-0564f5e6c159	OPTIONS	http://localhost:3000	/users
20240123	18:22:17	62d74742-1d44-40a1-89fc-d6359f9f858f	POST	http://localhost:3000	/users
20240123	18:22:17	0f7432e9-82b4-462c-9d56-b63a8b22469c	GET	http://localhost:3000	/users
20240123	18:23:05	7e0beee0-56ca-4779-aef3-caa755ccb3f5	OPTIONS	http://localhost:3000	/users
